,id,cliente_id,direccion_adicional_id,tipo_falla,descripcion,estado,created_at,updated_at
169,170,36,36,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-03-17 00:57:00,2023-03-17 06:07:00
170,171,16,16,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-03-18 23:35:00,2023-03-19 03:16:00
171,172,34,34,otro,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2023-03-15 13:40:00,2023-03-15 16:18:00
172,173,27,27,conectividad,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-03-18 07:03:00,2023-03-18 09:40:00
173,174,41,41,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-03-13 01:45:00,2023-03-13 06:02:00
174,175,45,45,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2023-03-16 17:25:00,2023-03-16 18:41:00
175,176,28,28,conectividad,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2023-03-13 17:31:00,2023-03-13 21:45:00
176,177,40,40,hardware,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2023-03-13 15:47:00,2023-03-13 16:06:00
177,178,41,41,software,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-03-18 14:21:00,2023-03-18 20:07:00
178,179,46,46,otro,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2023-03-16 15:57:00,2023-03-16 16:48:00
179,180,29,29,otro,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2023-03-15 20:02:00,2023-03-15 20:15:00
180,181,49,49,conectividad,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-03-15 16:30:00,2023-03-15 18:23:00
181,182,47,47,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-03-14 03:22:00,2023-03-14 07:48:00
182,183,62,62,conectividad,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-03-17 14:33:00,2023-03-17 19:31:00
183,184,60,60,otro,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2023-03-15 12:41:00,2023-03-15 14:00:00
184,185,16,16,otro,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-03-14 21:40:00,2023-03-15 02:22:00
185,186,32,32,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-03-15 02:27:00,2023-03-15 05:27:00
186,187,63,63,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-03-16 18:50:00,2023-03-16 20:46:00
187,188,59,59,software,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-03-15 00:24:00,2023-03-15 01:11:00
188,189,46,46,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2023-03-23 13:54:00,2023-03-23 15:28:00
189,190,54,54,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2023-03-20 06:01:00,2023-03-20 10:07:00
190,191,18,18,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-03-22 00:48:00,2023-03-22 03:34:00
191,192,12,12,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-03-23 05:06:00,2023-03-23 07:35:00
192,193,4,4,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-03-25 14:18:00,2023-03-25 16:04:00
193,194,63,63,conectividad,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-03-23 13:48:00,2023-03-23 19:01:00
194,195,4,4,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-03-19 20:01:00,2023-03-19 23:24:00
195,196,15,15,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-03-24 09:12:00,2023-03-24 10:05:00
196,197,66,66,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-03-21 17:02:00,2023-03-21 22:42:00
197,198,50,50,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2023-03-22 09:48:00,2023-03-22 14:58:00
198,199,68,68,otro,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-03-24 12:06:00,2023-03-24 13:27:00
199,200,1,1,otro,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2023-03-23 17:11:00,2023-03-23 22:20:00
200,201,66,66,software,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-03-23 09:39:00,2023-03-23 10:18:00
201,202,49,49,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2023-03-25 00:01:00,2023-03-25 01:34:00
202,203,62,62,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-03-24 21:41:00,2023-03-24 22:53:00
203,204,41,41,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-03-25 13:34:00,2023-03-25 16:07:00
204,205,35,35,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-03-25 22:18:00,2023-03-26 04:08:00
205,206,9,9,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-03-24 06:08:00,2023-03-24 07:29:00
206,207,32,32,software,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-03-24 11:13:00,2023-03-24 12:30:00
207,208,22,22,hardware,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-03-23 08:08:00,2023-03-23 11:45:00
208,209,20,20,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2023-03-28 19:01:00,2023-03-28 21:30:00
209,210,36,36,hardware,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2023-03-30 13:46:00,2023-03-30 17:16:00
210,211,38,38,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2023-04-01 23:06:00,2023-04-01 23:39:00
211,212,24,24,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-03-29 01:38:00,2023-03-29 06:18:00
212,213,38,38,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-03-28 12:06:00,2023-03-28 14:12:00
213,214,48,48,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2023-03-26 06:15:00,2023-03-26 11:15:00
214,215,69,69,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-03-27 05:01:00,2023-03-27 07:06:00
215,216,51,51,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-03-27 11:02:00,2023-03-27 16:20:00
216,217,56,56,otro,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-03-29 01:07:00,2023-03-29 02:55:00
217,218,20,20,software,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2023-03-27 05:58:00,2023-03-27 10:05:00
218,219,49,49,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-04-05 21:10:00,2023-04-05 22:05:00
219,220,15,15,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-04-05 16:25:00,2023-04-05 22:02:00
220,221,22,22,hardware,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2023-04-02 04:38:00,2023-04-02 09:27:00
221,222,68,68,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2023-04-06 02:26:00,2023-04-06 07:15:00
222,223,8,8,conectividad,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2023-04-08 02:31:00,2023-04-08 07:21:00
223,224,39,39,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-04-06 22:40:00,2023-04-06 23:08:00
224,225,54,54,hardware,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2023-04-08 22:30:00,2023-04-09 03:45:00
225,226,38,38,otro,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2023-04-06 18:04:00,2023-04-06 18:36:00
226,227,22,22,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2023-04-05 22:46:00,2023-04-06 01:14:00
227,228,12,12,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2023-04-03 03:16:00,2023-04-03 07:23:00
228,229,4,4,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-04-04 18:37:00,2023-04-04 18:49:00
229,230,47,47,conectividad,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2023-04-03 09:30:00,2023-04-03 11:17:00
230,231,36,36,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-04-05 11:25:00,2023-04-05 13:26:00
231,232,56,56,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2023-04-02 23:40:00,2023-04-03 00:57:00
232,233,67,67,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-04-03 09:48:00,2023-04-03 10:45:00
233,234,48,48,software,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2023-04-02 03:35:00,2023-04-02 04:59:00
234,235,50,50,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-04-04 23:15:00,2023-04-05 04:08:00
235,236,42,42,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-04-04 01:24:00,2023-04-04 02:35:00
236,237,51,51,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-04-03 18:43:00,2023-04-04 00:27:00
237,238,48,48,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-04-07 04:48:00,2023-04-07 08:14:00
238,239,53,53,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-04-10 03:45:00,2023-04-10 09:03:00
239,240,33,33,hardware,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-04-15 23:27:00,2023-04-16 04:25:00
240,241,34,34,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2023-04-09 22:41:00,2023-04-10 04:40:00
241,242,32,32,otro,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-04-14 03:39:00,2023-04-14 05:01:00
242,243,43,43,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-04-12 03:11:00,2023-04-12 05:15:00
243,244,23,23,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-04-13 16:40:00,2023-04-13 20:24:00
244,245,57,57,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-04-12 04:00:00,2023-04-12 09:12:00
245,246,69,69,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-04-11 22:07:00,2023-04-12 00:58:00
246,247,67,67,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2023-04-14 20:05:00,2023-04-14 22:31:00
247,248,13,13,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2023-04-09 21:53:00,2023-04-09 23:09:00
248,249,64,64,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2023-04-15 05:53:00,2023-04-15 10:10:00
249,250,57,57,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2023-04-13 12:06:00,2023-04-13 17:37:00
250,251,24,24,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-04-15 08:09:00,2023-04-15 13:21:00
251,252,20,20,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-04-13 21:44:00,2023-04-14 01:32:00
252,253,10,10,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-04-11 23:00:00,2023-04-12 05:00:00
